driver,n_subjects,noise_scaling,response,model_name,prop_converged,prop_singular,n_fits
rho,7,8,simulated_log10,rho,1,0.19,1000
rho,7,10,simulated_log10,mel,1,0.318,1000
rho,7,10,simulated_log10,phot,1,0.385,1000
rho,7,10,simulated_log10,rho,1,0.319,1000
rho,8,0.5,simulated_log10,mel,1,0,1000
rho,8,0.5,simulated_log10,phot,1,0,1000
rho,8,0.5,simulated_log10,rho,1,0,1000
rho,8,1,simulated_log10,mel,1,0,1000
rho,8,1,simulated_log10,phot,1,0,1000
rho,8,1,simulated_log10,rho,1,0,1000
rho,8,2,simulated_log10,mel,1,0,1000
rho,8,2,simulated_log10,phot,1,0,1000
rho,8,2,simulated_log10,rho,1,0,1000
rho,8,4,simulated_log10,mel,0.999,0.015,1000
rho,8,4,simulated_log10,phot,1,0.03,1000
rho,8,4,simulated_log10,rho,1,0.01,1000
rho,8,6,simulated_log10,mel,1,0.067,1000
rho,8,6,simulated_log10,phot,0.999,0.118,1000
rho,8,6,simulated_log10,rho,1,0.058,1000
rho,8,8,simulated_log10,mel,1,0.186,1000
rho,8,8,simulated_log10,phot,1,0.257,1000
rho,8,8,simulated_log10,rho,1,0.174,1000
rho,8,10,simulated_log10,mel,1,0.293,1000
rho,8,10,simulated_log10,phot,1,0.365,1000
rho,8,10,simulated_log10,rho,1,0.282,1000
rho,9,0.5,simulated_log10,mel,1,0,1000
rho,9,0.5,simulated_log10,phot,1,0,1000
rho,9,0.5,simulated_log10,rho,1,0,1000
rho,9,1,simulated_log10,mel,1,0,1000
rho,9,1,simulated_log10,phot,1,0,1000
rho,9,1,simulated_log10,rho,1,0,1000
rho,9,2,simulated_log10,mel,1,0,1000
rho,9,2,simulated_log10,phot,1,0,1000
rho,9,2,simulated_log10,rho,1,0,1000
rho,9,4,simulated_log10,mel,1,0.006,1000
rho,9,4,simulated_log10,phot,1,0.018,1000
rho,9,4,simulated_log10,rho,1,0.006,1000
rho,9,6,simulated_log10,mel,1,0.052,1000
rho,9,6,simulated_log10,phot,1,0.109,1000
rho,9,6,simulated_log10,rho,1,0.049,1000
rho,9,8,simulated_log10,mel,1,0.145,1000
rho,9,8,simulated_log10,phot,1,0.226,1000
rho,9,8,simulated_log10,rho,1,0.138,1000
rho,9,10,simulated_log10,mel,1,0.253,1000
rho,9,10,simulated_log10,phot,1,0.344,1000
rho,9,10,simulated_log10,rho,1,0.249,1000
rho,10,0.5,simulated_log10,mel,1,0,1000
rho,10,0.5,simulated_log10,phot,1,0,1000
rho,10,0.5,simulated_log10,rho,1,0,1000
rho,10,1,simulated_log10,mel,1,0,1000
rho,10,1,simulated_log10,phot,1,0,1000
rho,10,1,simulated_log10,rho,1,0,1000
rho,10,2,simulated_log10,mel,1,0,1000
rho,10,2,simulated_log10,phot,1,0,1000
rho,10,2,simulated_log10,rho,1,0,1000
rho,10,4,simulated_log10,mel,1,0.004,1000
rho,10,4,simulated_log10,phot,1,0.009,1000
rho,10,4,simulated_log10,rho,1,0.003,1000
rho,10,6,simulated_log10,mel,1,0.034,1000
rho,10,6,simulated_log10,phot,1,0.077,1000
rho,10,6,simulated_log10,rho,1,0.032,1000
rho,10,8,simulated_log10,mel,1,0.135,1000
rho,10,8,simulated_log10,phot,1,0.201,1000
rho,10,8,simulated_log10,rho,1,0.124,1000
rho,10,10,simulated_log10,mel,0.999,0.227,1000
rho,10,10,simulated_log10,phot,1,0.303,1000
rho,10,10,simulated_log10,rho,1,0.217,1000
rho,11,0.5,simulated_log10,mel,1,0,1000
rho,11,0.5,simulated_log10,phot,1,0,1000
rho,11,0.5,simulated_log10,rho,1,0,1000
rho,11,1,simulated_log10,mel,1,0,1000
rho,11,1,simulated_log10,phot,1,0,1000
rho,11,1,simulated_log10,rho,1,0,1000
rho,11,2,simulated_log10,mel,1,0,1000
rho,11,2,simulated_log10,phot,1,0,1000
rho,11,2,simulated_log10,rho,1,0,1000
rho,11,4,simulated_log10,mel,1,0.002,1000
rho,11,4,simulated_log10,phot,1,0.006,1000
rho,11,4,simulated_log10,rho,1,0.002,1000
rho,11,6,simulated_log10,mel,1,0.029,1000
rho,11,6,simulated_log10,phot,1,0.062,1000
rho,11,6,simulated_log10,rho,1,0.026,1000
rho,11,8,simulated_log10,mel,1,0.107,1000
rho,11,8,simulated_log10,phot,1,0.172,1000
rho,11,8,simulated_log10,rho,1,0.099,1000
rho,11,10,simulated_log10,mel,1,0.204,1000
rho,11,10,simulated_log10,phot,1,0.293,1000
rho,11,10,simulated_log10,rho,1,0.195,1000
rho,12,0.5,simulated_log10,mel,1,0,1000
rho,12,0.5,simulated_log10,phot,1,0,1000
rho,12,0.5,simulated_log10,rho,1,0,1000
rho,12,1,simulated_log10,mel,1,0,1000
rho,12,1,simulated_log10,phot,1,0,1000
rho,12,1,simulated_log10,rho,1,0,1000
rho,12,2,simulated_log10,mel,1,0,1000
rho,12,2,simulated_log10,phot,1,0,1000
rho,12,2,simulated_log10,rho,1,0,1000
rho,12,4,simulated_log10,mel,1,0.001,1000
rho,12,4,simulated_log10,phot,1,0.005,1000
rho,12,4,simulated_log10,rho,1,0,1000
rho,12,6,simulated_log10,mel,1,0.023,1000
rho,12,6,simulated_log10,phot,1,0.061,1000
rho,12,6,simulated_log10,rho,1,0.021,1000
rho,12,8,simulated_log10,mel,1,0.085,1000
rho,12,8,simulated_log10,phot,1,0.137,1000
rho,12,8,simulated_log10,rho,1,0.075,1000
rho,12,10,simulated_log10,mel,1,0.17,1000
rho,12,10,simulated_log10,phot,1,0.231,1000
rho,12,10,simulated_log10,rho,1,0.161,1000
rho,13,0.5,simulated_log10,mel,1,0,1000
rho,13,0.5,simulated_log10,phot,1,0,1000
rho,13,0.5,simulated_log10,rho,1,0,1000
rho,13,1,simulated_log10,mel,1,0,1000
rho,13,1,simulated_log10,phot,1,0,1000
rho,13,1,simulated_log10,rho,1,0,1000
rho,13,2,simulated_log10,mel,1,0,1000
rho,13,2,simulated_log10,phot,1,0,1000
rho,13,2,simulated_log10,rho,1,0,1000
rho,13,4,simulated_log10,mel,1,0.001,1000
rho,13,4,simulated_log10,phot,1,0.002,1000
rho,13,4,simulated_log10,rho,1,0.001,1000
rho,13,6,simulated_log10,mel,1,0.021,1000
rho,13,6,simulated_log10,phot,1,0.046,1000
rho,13,6,simulated_log10,rho,1,0.018,1000
rho,13,8,simulated_log10,mel,1,0.087,1000
rho,13,8,simulated_log10,phot,1,0.14,1000
rho,13,8,simulated_log10,rho,1,0.077,1000
rho,13,10,simulated_log10,mel,1,0.149,1000
rho,13,10,simulated_log10,phot,1,0.209,1000
rho,13,10,simulated_log10,rho,1,0.138,1000
rho,14,0.5,simulated_log10,mel,1,0,1000
rho,14,0.5,simulated_log10,phot,1,0,1000
rho,14,0.5,simulated_log10,rho,1,0,1000
rho,14,1,simulated_log10,mel,1,0,1000
rho,14,1,simulated_log10,phot,1,0,1000
rho,14,1,simulated_log10,rho,1,0,1000
rho,14,2,simulated_log10,mel,1,0,1000
rho,14,2,simulated_log10,phot,1,0,1000
rho,14,2,simulated_log10,rho,1,0,1000
rho,14,4,simulated_log10,mel,1,0,1000
rho,14,4,simulated_log10,phot,1,0.001,1000
rho,14,4,simulated_log10,rho,1,0,1000
rho,14,6,simulated_log10,mel,1,0.013,1000
rho,14,6,simulated_log10,phot,1,0.033,1000
rho,14,6,simulated_log10,rho,1,0.009,1000
rho,14,8,simulated_log10,mel,1,0.064,1000
rho,14,8,simulated_log10,phot,1,0.125,1000
rho,14,8,simulated_log10,rho,1,0.054,1000
rho,14,10,simulated_log10,mel,1,0.149,1000
rho,14,10,simulated_log10,phot,1,0.215,1000
rho,14,10,simulated_log10,rho,1,0.146,1000
rho,15,0.5,simulated_log10,mel,1,0,1000
rho,15,0.5,simulated_log10,phot,1,0,1000
rho,15,0.5,simulated_log10,rho,1,0,1000
rho,15,1,simulated_log10,mel,1,0,1000
rho,15,1,simulated_log10,phot,1,0,1000
rho,15,1,simulated_log10,rho,1,0,1000
rho,15,2,simulated_log10,mel,1,0,1000
rho,15,2,simulated_log10,phot,1,0,1000
rho,15,2,simulated_log10,rho,1,0,1000
rho,15,4,simulated_log10,mel,1,0,1000
rho,15,4,simulated_log10,phot,1,0.001,1000
rho,15,4,simulated_log10,rho,1,0,1000
rho,15,6,simulated_log10,mel,1,0.008,1000
rho,15,6,simulated_log10,phot,1,0.023,1000
rho,15,6,simulated_log10,rho,1,0.007,1000
rho,15,8,simulated_log10,mel,1,0.059,1000
rho,15,8,simulated_log10,phot,1,0.114,1000
rho,15,8,simulated_log10,rho,1,0.05,1000
rho,15,10,simulated_log10,mel,1,0.146,1000
rho,15,10,simulated_log10,phot,1,0.222,1000
rho,15,10,simulated_log10,rho,1,0.138,1000
rho,16,0.5,simulated_log10,mel,1,0,1000
rho,16,0.5,simulated_log10,phot,1,0,1000
rho,16,0.5,simulated_log10,rho,1,0,1000
rho,16,1,simulated_log10,mel,1,0,1000
rho,16,1,simulated_log10,phot,1,0,1000
rho,16,1,simulated_log10,rho,1,0,1000
rho,16,2,simulated_log10,mel,1,0,1000
rho,16,2,simulated_log10,phot,1,0,1000
rho,16,2,simulated_log10,rho,1,0,1000
rho,16,4,simulated_log10,mel,1,0,1000
rho,16,4,simulated_log10,phot,1,0,1000
rho,16,4,simulated_log10,rho,1,0,1000
rho,16,6,simulated_log10,mel,1,0.007,1000
rho,16,6,simulated_log10,phot,1,0.017,1000
rho,16,6,simulated_log10,rho,1,0.005,1000
rho,16,8,simulated_log10,mel,1,0.059,1000
rho,16,8,simulated_log10,phot,1,0.1,1000
rho,16,8,simulated_log10,rho,1,0.057,1000
rho,16,10,simulated_log10,mel,1,0.137,1000
rho,16,10,simulated_log10,phot,1,0.187,1000
rho,16,10,simulated_log10,rho,1,0.13,1000
rho,17,0.5,simulated_log10,mel,1,0,1000
rho,17,0.5,simulated_log10,phot,1,0,1000
rho,17,0.5,simulated_log10,rho,1,0,1000
rho,17,1,simulated_log10,mel,1,0,1000
rho,17,1,simulated_log10,phot,1,0,1000
rho,17,1,simulated_log10,rho,1,0,1000
rho,17,2,simulated_log10,mel,1,0,1000
rho,17,2,simulated_log10,phot,1,0,1000
rho,17,2,simulated_log10,rho,1,0,1000
rho,17,4,simulated_log10,mel,1,0,1000
rho,17,4,simulated_log10,phot,1,0,1000
rho,17,4,simulated_log10,rho,1,0,1000
rho,17,6,simulated_log10,mel,1,0.004,1000
rho,17,6,simulated_log10,phot,1,0.025,1000
rho,17,6,simulated_log10,rho,1,0.004,1000
rho,17,8,simulated_log10,mel,1,0.045,1000
rho,17,8,simulated_log10,phot,0.999,0.091,1000
rho,17,8,simulated_log10,rho,1,0.039,1000
rho,17,10,simulated_log10,mel,1,0.111,1000
rho,17,10,simulated_log10,phot,1,0.19,1000
rho,17,10,simulated_log10,rho,1,0.103,1000
rho,18,0.5,simulated_log10,mel,1,0,1000
rho,18,0.5,simulated_log10,phot,1,0,1000
rho,18,0.5,simulated_log10,rho,1,0,1000
rho,18,1,simulated_log10,mel,1,0,1000
rho,18,1,simulated_log10,phot,1,0,1000
rho,18,1,simulated_log10,rho,1,0,1000
rho,18,2,simulated_log10,mel,1,0,1000
rho,18,2,simulated_log10,phot,1,0,1000
rho,18,2,simulated_log10,rho,1,0,1000
rho,18,4,simulated_log10,mel,1,0,1000
rho,18,4,simulated_log10,phot,1,0,1000
rho,18,4,simulated_log10,rho,1,0,1000
rho,18,6,simulated_log10,mel,1,0.003,1000
rho,18,6,simulated_log10,phot,1,0.011,1000
rho,18,6,simulated_log10,rho,1,0.002,1000
rho,18,8,simulated_log10,mel,1,0.031,1000
rho,18,8,simulated_log10,phot,1,0.075,1000
rho,18,8,simulated_log10,rho,1,0.031,1000
rho,18,10,simulated_log10,mel,1,0.112,1000
rho,18,10,simulated_log10,phot,1,0.171,1000
rho,18,10,simulated_log10,rho,1,0.103,1000
rho,19,0.5,simulated_log10,mel,1,0,1000
rho,19,0.5,simulated_log10,phot,1,0,1000
rho,19,0.5,simulated_log10,rho,1,0,1000
rho,19,1,simulated_log10,mel,1,0,1000
rho,19,1,simulated_log10,phot,1,0,1000
rho,19,1,simulated_log10,rho,1,0,1000
rho,19,2,simulated_log10,mel,1,0,1000
rho,19,2,simulated_log10,phot,1,0,1000
rho,19,2,simulated_log10,rho,1,0,1000
rho,19,4,simulated_log10,mel,1,0,1000
rho,19,4,simulated_log10,phot,1,0,1000
rho,19,4,simulated_log10,rho,1,0,1000
rho,19,6,simulated_log10,mel,1,0.001,1000
rho,19,6,simulated_log10,phot,1,0.016,1000
rho,19,6,simulated_log10,rho,1,0,1000
rho,19,8,simulated_log10,mel,1,0.033,1000
rho,19,8,simulated_log10,phot,1,0.07,1000
rho,19,8,simulated_log10,rho,1,0.03,1000
rho,19,10,simulated_log10,mel,1,0.09,1000
rho,19,10,simulated_log10,phot,1,0.165,1000
rho,19,10,simulated_log10,rho,1,0.084,1000
rho,20,0.5,simulated_log10,mel,1,0,1000
rho,20,0.5,simulated_log10,phot,1,0,1000
rho,20,0.5,simulated_log10,rho,1,0,1000
rho,20,1,simulated_log10,mel,1,0,1000
rho,20,1,simulated_log10,phot,1,0,1000
rho,20,1,simulated_log10,rho,1,0,1000
rho,20,2,simulated_log10,mel,1,0,1000
rho,20,2,simulated_log10,phot,1,0,1000
rho,20,2,simulated_log10,rho,1,0,1000
rho,20,4,simulated_log10,mel,1,0,1000
rho,20,4,simulated_log10,phot,1,0,1000
rho,20,4,simulated_log10,rho,1,0,1000
rho,20,6,simulated_log10,mel,1,0,1000
rho,20,6,simulated_log10,phot,1,0.007,1000
rho,20,6,simulated_log10,rho,1,0,1000
rho,20,8,simulated_log10,mel,1,0.029,1000
rho,20,8,simulated_log10,phot,1,0.067,1000
rho,20,8,simulated_log10,rho,1,0.025,1000
rho,20,10,simulated_log10,mel,1,0.078,1000
rho,20,10,simulated_log10,phot,1,0.136,1000
rho,20,10,simulated_log10,rho,1,0.074,1000
rho,21,0.5,simulated_log10,mel,1,0,1000
rho,21,0.5,simulated_log10,phot,1,0,1000
rho,21,0.5,simulated_log10,rho,1,0,1000
rho,21,1,simulated_log10,mel,1,0,1000
rho,21,1,simulated_log10,phot,1,0,1000
rho,21,1,simulated_log10,rho,1,0,1000
rho,21,2,simulated_log10,mel,1,0,1000
rho,21,2,simulated_log10,phot,1,0,1000
rho,21,2,simulated_log10,rho,1,0,1000
rho,21,4,simulated_log10,mel,1,0,1000
rho,21,4,simulated_log10,phot,1,0,1000
rho,21,4,simulated_log10,rho,1,0,1000
rho,21,6,simulated_log10,mel,1,0.003,1000
rho,21,6,simulated_log10,phot,1,0.013,1000
rho,21,6,simulated_log10,rho,1,0.003,1000
rho,21,8,simulated_log10,mel,1,0.019,1000
rho,21,8,simulated_log10,phot,1,0.049,1000
rho,21,8,simulated_log10,rho,1,0.016,1000
rho,21,10,simulated_log10,mel,1,0.07,1000
rho,21,10,simulated_log10,phot,1,0.131,1000
rho,21,10,simulated_log10,rho,1,0.06,1000
rho,22,0.5,simulated_log10,mel,1,0,1000
rho,22,0.5,simulated_log10,phot,1,0,1000
rho,22,0.5,simulated_log10,rho,1,0,1000
rho,22,1,simulated_log10,mel,1,0,1000
rho,22,1,simulated_log10,phot,1,0,1000
rho,22,1,simulated_log10,rho,1,0,1000
rho,22,2,simulated_log10,mel,1,0,1000
rho,22,2,simulated_log10,phot,1,0,1000
rho,22,2,simulated_log10,rho,1,0,1000
rho,22,4,simulated_log10,mel,1,0,1000
rho,22,4,simulated_log10,phot,1,0.001,1000
rho,22,4,simulated_log10,rho,1,0,1000
rho,22,6,simulated_log10,mel,1,0.001,1000
rho,22,6,simulated_log10,phot,1,0.004,1000
rho,22,6,simulated_log10,rho,1,0.001,1000
rho,22,8,simulated_log10,mel,0.999,0.022,1000
rho,22,8,simulated_log10,phot,1,0.04,1000
rho,22,8,simulated_log10,rho,1,0.019,1000
rho,22,10,simulated_log10,mel,1,0.073,1000
rho,22,10,simulated_log10,phot,1,0.132,1000
rho,22,10,simulated_log10,rho,1,0.068,1000
rho,23,0.5,simulated_log10,mel,1,0,1000
rho,23,0.5,simulated_log10,phot,1,0,1000
rho,23,0.5,simulated_log10,rho,1,0,1000
rho,23,1,simulated_log10,mel,1,0,1000
rho,23,1,simulated_log10,phot,1,0,1000
rho,23,1,simulated_log10,rho,1,0,1000
rho,23,2,simulated_log10,mel,1,0,1000
rho,23,2,simulated_log10,phot,1,0,1000
rho,23,2,simulated_log10,rho,1,0,1000
rho,23,4,simulated_log10,mel,1,0,1000
rho,23,4,simulated_log10,phot,1,0,1000
rho,23,4,simulated_log10,rho,1,0,1000
rho,23,6,simulated_log10,mel,1,0.002,1000
rho,23,6,simulated_log10,phot,1,0.004,1000
rho,23,6,simulated_log10,rho,1,0.002,1000
rho,23,8,simulated_log10,mel,1,0.013,1000
rho,23,8,simulated_log10,phot,1,0.042,1000
rho,23,8,simulated_log10,rho,1,0.012,1000
rho,23,10,simulated_log10,mel,1,0.062,1000
rho,23,10,simulated_log10,phot,1,0.118,1000
rho,23,10,simulated_log10,rho,1,0.057,1000
rho,24,0.5,simulated_log10,mel,1,0,1000
rho,24,0.5,simulated_log10,phot,1,0,1000
rho,24,0.5,simulated_log10,rho,1,0,1000
rho,24,1,simulated_log10,mel,1,0,1000
rho,24,1,simulated_log10,phot,1,0,1000
rho,24,1,simulated_log10,rho,1,0,1000
rho,24,2,simulated_log10,mel,1,0,1000
rho,24,2,simulated_log10,phot,1,0,1000
rho,24,2,simulated_log10,rho,1,0,1000
rho,24,4,simulated_log10,mel,1,0,1000
rho,24,4,simulated_log10,phot,1,0,1000
rho,24,4,simulated_log10,rho,1,0,1000
rho,24,6,simulated_log10,mel,1,0.002,1000
rho,24,6,simulated_log10,phot,1,0.006,1000
rho,24,6,simulated_log10,rho,1,0.002,1000
rho,24,8,simulated_log10,mel,1,0.014,1000
rho,24,8,simulated_log10,phot,1,0.047,1000
rho,24,8,simulated_log10,rho,1,0.013,1000
rho,24,10,simulated_log10,mel,1,0.06,1000
rho,24,10,simulated_log10,phot,1,0.122,1000
rho,24,10,simulated_log10,rho,1,0.055,1000
rho,25,0.5,simulated_log10,mel,1,0,1000
rho,25,0.5,simulated_log10,phot,1,0,1000
rho,25,0.5,simulated_log10,rho,1,0,1000
rho,25,1,simulated_log10,mel,1,0,1000
rho,25,1,simulated_log10,phot,1,0,1000
rho,25,1,simulated_log10,rho,1,0,1000
rho,25,2,simulated_log10,mel,1,0,1000
rho,25,2,simulated_log10,phot,1,0,1000
rho,25,2,simulated_log10,rho,1,0,1000
rho,25,4,simulated_log10,mel,1,0,1000
rho,25,4,simulated_log10,phot,1,0,1000
rho,25,4,simulated_log10,rho,1,0,1000
rho,25,6,simulated_log10,mel,1,0.001,1000
rho,25,6,simulated_log10,phot,1,0.007,1000
rho,25,6,simulated_log10,rho,1,0.001,1000
rho,25,8,simulated_log10,mel,1,0.015,1000
rho,25,8,simulated_log10,phot,1,0.038,1000
rho,25,8,simulated_log10,rho,1,0.012,1000
rho,25,10,simulated_log10,mel,1,0.044,1000
rho,25,10,simulated_log10,phot,1,0.11,1000
rho,25,10,simulated_log10,rho,1,0.04,1000
rho,26,0.5,simulated_log10,mel,1,0,1000
rho,26,0.5,simulated_log10,phot,1,0,1000
rho,26,0.5,simulated_log10,rho,1,0,1000
rho,26,1,simulated_log10,mel,1,0,1000
rho,26,1,simulated_log10,phot,1,0,1000
rho,26,1,simulated_log10,rho,1,0,1000
rho,26,2,simulated_log10,mel,1,0,1000
rho,26,2,simulated_log10,phot,1,0,1000
rho,26,2,simulated_log10,rho,1,0,1000
rho,26,4,simulated_log10,mel,1,0,1000
rho,26,4,simulated_log10,phot,1,0,1000
rho,26,4,simulated_log10,rho,1,0,1000
rho,26,6,simulated_log10,mel,1,0,1000
rho,26,6,simulated_log10,phot,1,0.004,1000
rho,26,6,simulated_log10,rho,1,0,1000
rho,26,8,simulated_log10,mel,1,0.006,1000
rho,26,8,simulated_log10,phot,1,0.033,1000
rho,26,8,simulated_log10,rho,1,0.004,1000
rho,26,10,simulated_log10,mel,1,0.042,1000
rho,26,10,simulated_log10,phot,1,0.089,1000
rho,26,10,simulated_log10,rho,1,0.034,1000
rho,27,0.5,simulated_log10,mel,1,0,1000
rho,27,0.5,simulated_log10,phot,1,0,1000
rho,27,0.5,simulated_log10,rho,1,0,1000
rho,27,1,simulated_log10,mel,1,0,1000
rho,27,1,simulated_log10,phot,1,0,1000
rho,27,1,simulated_log10,rho,1,0,1000
rho,27,2,simulated_log10,mel,1,0,1000
rho,27,2,simulated_log10,phot,1,0,1000
rho,27,2,simulated_log10,rho,1,0,1000
rho,27,4,simulated_log10,mel,1,0,1000
rho,27,4,simulated_log10,phot,1,0,1000
rho,27,4,simulated_log10,rho,1,0,1000
rho,27,6,simulated_log10,mel,1,0,1000
rho,27,6,simulated_log10,phot,1,0,1000
rho,27,6,simulated_log10,rho,1,0,1000
rho,27,8,simulated_log10,mel,1,0.012,1000
rho,27,8,simulated_log10,phot,1,0.03,1000
rho,27,8,simulated_log10,rho,1,0.011,1000
rho,27,10,simulated_log10,mel,1,0.048,1000
rho,27,10,simulated_log10,phot,1,0.091,1000
rho,27,10,simulated_log10,rho,1,0.046,1000
rho,28,0.5,simulated_log10,mel,1,0,1000
rho,28,0.5,simulated_log10,phot,1,0,1000
rho,28,0.5,simulated_log10,rho,1,0,1000
rho,28,1,simulated_log10,mel,1,0,1000
rho,28,1,simulated_log10,phot,1,0,1000
rho,28,1,simulated_log10,rho,1,0,1000
rho,28,2,simulated_log10,mel,1,0,1000
rho,28,2,simulated_log10,phot,1,0,1000
rho,28,2,simulated_log10,rho,1,0,1000
rho,28,4,simulated_log10,mel,1,0,1000
rho,28,4,simulated_log10,phot,1,0,1000
rho,28,4,simulated_log10,rho,1,0,1000
rho,28,6,simulated_log10,mel,1,0.001,1000
rho,28,6,simulated_log10,phot,1,0.002,1000
rho,28,6,simulated_log10,rho,1,0.001,1000
rho,28,8,simulated_log10,mel,1,0.006,1000
rho,28,8,simulated_log10,phot,1,0.016,1000
rho,28,8,simulated_log10,rho,1,0.005,1000
rho,28,10,simulated_log10,mel,1,0.033,1000
rho,28,10,simulated_log10,phot,1,0.081,1000
rho,28,10,simulated_log10,rho,1,0.034,1000
rho,29,0.5,simulated_log10,mel,1,0,1000
rho,29,0.5,simulated_log10,phot,1,0,1000
rho,29,0.5,simulated_log10,rho,1,0,1000
rho,29,1,simulated_log10,mel,1,0,1000
rho,29,1,simulated_log10,phot,1,0,1000
rho,29,1,simulated_log10,rho,1,0,1000
rho,29,2,simulated_log10,mel,1,0,1000
rho,29,2,simulated_log10,phot,1,0,1000
rho,29,2,simulated_log10,rho,1,0,1000
rho,29,4,simulated_log10,mel,1,0,1000
rho,29,4,simulated_log10,phot,1,0,1000
rho,29,4,simulated_log10,rho,1,0,1000
rho,29,6,simulated_log10,mel,1,0,1000
rho,29,6,simulated_log10,phot,1,0.002,1000
rho,29,6,simulated_log10,rho,1,0,1000
rho,29,8,simulated_log10,mel,1,0.01,1000
rho,29,8,simulated_log10,phot,1,0.021,1000
rho,29,8,simulated_log10,rho,1,0.009,1000
rho,29,10,simulated_log10,mel,1,0.036,1000
rho,29,10,simulated_log10,phot,1,0.075,1000
rho,29,10,simulated_log10,rho,1,0.031,1000
rho,30,0.5,simulated_log10,mel,1,0,1000
rho,30,0.5,simulated_log10,phot,1,0,1000
rho,30,0.5,simulated_log10,rho,1,0,1000
rho,30,1,simulated_log10,mel,1,0,1000
rho,30,1,simulated_log10,phot,1,0,1000
rho,30,1,simulated_log10,rho,1,0,1000
rho,30,2,simulated_log10,mel,1,0,1000
rho,30,2,simulated_log10,phot,1,0,1000
rho,30,2,simulated_log10,rho,1,0,1000
rho,30,4,simulated_log10,mel,1,0,1000
rho,30,4,simulated_log10,phot,1,0,1000
rho,30,4,simulated_log10,rho,1,0,1000
rho,30,6,simulated_log10,mel,1,0,1000
rho,30,6,simulated_log10,phot,1,0.001,1000
rho,30,6,simulated_log10,rho,1,0,1000
rho,30,8,simulated_log10,mel,1,0.003,1000
rho,30,8,simulated_log10,phot,1,0.016,1000
rho,30,8,simulated_log10,rho,1,0.003,1000
rho,30,10,simulated_log10,mel,1,0.036,1000
rho,30,10,simulated_log10,phot,1,0.068,1000
rho,30,10,simulated_log10,rho,1,0.032,1000
rho,31,0.5,simulated_log10,mel,1,0,1000
rho,31,0.5,simulated_log10,phot,1,0,1000
rho,31,0.5,simulated_log10,rho,1,0,1000
rho,31,1,simulated_log10,mel,1,0,1000
rho,31,1,simulated_log10,phot,1,0,1000
rho,31,1,simulated_log10,rho,1,0,1000
rho,31,2,simulated_log10,mel,1,0,1000
rho,31,2,simulated_log10,phot,1,0,1000
rho,31,2,simulated_log10,rho,1,0,1000
rho,31,4,simulated_log10,mel,1,0,1000
rho,31,4,simulated_log10,phot,1,0,1000
rho,31,4,simulated_log10,rho,1,0,1000
rho,31,6,simulated_log10,mel,1,0.001,1000
rho,31,6,simulated_log10,phot,1,0.001,1000
rho,31,6,simulated_log10,rho,1,0.001,1000
rho,31,8,simulated_log10,mel,1,0.009,1000
rho,31,8,simulated_log10,phot,1,0.02,1000
rho,31,8,simulated_log10,rho,1,0.007,1000
rho,31,10,simulated_log10,mel,1,0.031,1000
rho,31,10,simulated_log10,phot,1,0.068,1000
rho,31,10,simulated_log10,rho,1,0.027,1000
rho,32,0.5,simulated_log10,mel,1,0,1000
rho,32,0.5,simulated_log10,phot,1,0,1000
rho,32,0.5,simulated_log10,rho,1,0,1000
rho,32,1,simulated_log10,mel,1,0,1000
rho,32,1,simulated_log10,phot,1,0,1000
rho,32,1,simulated_log10,rho,1,0,1000
rho,32,2,simulated_log10,mel,1,0,1000
rho,32,2,simulated_log10,phot,1,0,1000
rho,32,2,simulated_log10,rho,1,0,1000
rho,32,4,simulated_log10,mel,1,0,1000
rho,32,4,simulated_log10,phot,1,0,1000
rho,32,4,simulated_log10,rho,1,0,1000
rho,32,6,simulated_log10,mel,1,0,1000
rho,32,6,simulated_log10,phot,1,0,1000
rho,32,6,simulated_log10,rho,1,0,1000
rho,32,8,simulated_log10,mel,1,0.005,1000
rho,32,8,simulated_log10,phot,1,0.02,1000
rho,32,8,simulated_log10,rho,1,0.004,1000
rho,32,10,simulated_log10,mel,1,0.033,1000
rho,32,10,simulated_log10,phot,1,0.068,1000
rho,32,10,simulated_log10,rho,1,0.031,1000
rho,33,0.5,simulated_log10,mel,1,0,1000
rho,33,0.5,simulated_log10,phot,1,0,1000
rho,33,0.5,simulated_log10,rho,1,0,1000
rho,33,1,simulated_log10,mel,1,0,1000
rho,33,1,simulated_log10,phot,1,0,1000
rho,33,1,simulated_log10,rho,1,0,1000
rho,33,2,simulated_log10,mel,1,0,1000
rho,33,2,simulated_log10,phot,1,0,1000
rho,33,2,simulated_log10,rho,1,0,1000
rho,33,4,simulated_log10,mel,1,0,1000
rho,33,4,simulated_log10,phot,1,0,1000
rho,33,4,simulated_log10,rho,1,0,1000
rho,33,6,simulated_log10,mel,1,0,1000
rho,33,6,simulated_log10,phot,1,0.002,1000
rho,33,6,simulated_log10,rho,1,0,1000
rho,33,8,simulated_log10,mel,0.999,0.005,1000
rho,33,8,simulated_log10,phot,1,0.017,1000
rho,33,8,simulated_log10,rho,1,0.002,1000
rho,33,10,simulated_log10,mel,1,0.027,1000
rho,33,10,simulated_log10,phot,1,0.064,1000
rho,33,10,simulated_log10,rho,1,0.025,1000
rho,34,0.5,simulated_log10,mel,1,0,1000
rho,34,0.5,simulated_log10,phot,1,0,1000
rho,34,0.5,simulated_log10,rho,1,0,1000
rho,34,1,simulated_log10,mel,1,0,1000
