driver,n_subjects,noise_scaling,response,mean_prop_floored,sd_prop_floored,median_prop_floored,min_prop_floored,max_prop_floored,mean_n_rows_before_discard,mean_n_rows_floored,mean_n_rows_after_discard
phot,36,10,simulated_log10,0.6657185570987655,0.023753600570411062,0.6653163580246914,0.5991512345679012,0.7334104938271605,5184,3451.085,1732.915
phot,37,0.5,simulated_log10,0.6635904654654655,0.024026794955393456,0.6645082582582582,0.5688813813813813,0.7295420420420421,5328,3535.61,1792.39
phot,37,1,simulated_log10,0.6644185435435436,0.023213440961391746,0.6650713213213213,0.5906531531531531,0.7406156156156156,5328,3540.022,1787.978
phot,37,2,simulated_log10,0.6657674549549549,0.023695074932165647,0.6661036036036037,0.575075075075075,0.7458708708708709,5328,3547.209,1780.791
phot,37,4,simulated_log10,0.66521996996997,0.0244752430348263,0.6656343843843844,0.581081081081081,0.7454954954954955,5328,3544.292,1783.708
phot,37,6,simulated_log10,0.6648021771771772,0.025668265252778055,0.665259009009009,0.5807057057057057,0.746433933933934,5328,3542.066,1785.934
phot,37,8,simulated_log10,0.6644654654654655,0.024418533537916478,0.6642267267267268,0.588963963963964,0.7415540540540541,5328,3540.272,1787.728
phot,37,10,simulated_log10,0.6654660285285285,0.023406644424647263,0.6657282282282282,0.6007882882882883,0.7456831831831832,5328,3545.603,1782.397
phot,38,0.5,simulated_log10,0.6653132309941521,0.023019348214229227,0.6659356725146199,0.5952119883040936,0.7456140350877193,5472,3640.594,1831.406
phot,38,1,simulated_log10,0.667029970760234,0.023400503251402673,0.6663925438596491,0.5756578947368421,0.7302631578947368,5472,3649.988,1822.012
phot,38,2,simulated_log10,0.6647125365497076,0.023877874405152634,0.6641081871345029,0.595577485380117,0.7359283625730995,5472,3637.307,1834.693
phot,38,4,simulated_log10,0.6638978435672515,0.02416709273982337,0.6631944444444444,0.5674342105263158,0.7394005847953217,5472,3632.849,1839.151
phot,38,6,simulated_log10,0.6642609649122807,0.023106841306521905,0.664656432748538,0.589546783625731,0.7351973684210527,5472,3634.836,1837.164
phot,38,8,simulated_log10,0.6661918859649123,0.02414020583804829,0.6663011695906432,0.5844298245614035,0.7445175438596491,5472,3645.402,1826.598
phot,38,10,simulated_log10,0.6633404605263158,0.023849283355428397,0.6642909356725146,0.5866228070175439,0.7436038011695907,5472,3629.799,1842.201
phot,39,0.5,simulated_log10,0.6645299145299145,0.022174404952048265,0.6642628205128205,0.5892094017094017,0.7377136752136753,5616,3732,1884
phot,39,1,simulated_log10,0.6647375356125356,0.023080681924039555,0.6643518518518519,0.5963319088319088,0.7596153846153846,5616,3733.166,1882.834
phot,39,2,simulated_log10,0.6646755698005699,0.022762555611453534,0.6658653846153846,0.5933048433048433,0.7341524216524217,5616,3732.818,1883.182
phot,39,4,simulated_log10,0.6649902065527066,0.022494939696996324,0.6655982905982906,0.5938390313390314,0.7273860398860399,5616,3734.585,1881.415
phot,39,6,simulated_log10,0.6646807336182337,0.023531651022433247,0.6650641025641025,0.5963319088319088,0.7519586894586895,5616,3732.847,1883.153
phot,39,8,simulated_log10,0.6644212962962963,0.02370714618297029,0.6652421652421653,0.5785256410256411,0.7386039886039886,5616,3731.39,1884.61
phot,39,10,simulated_log10,0.6652167022792023,0.022684806952423524,0.6652421652421653,0.5995370370370371,0.7533831908831908,5616,3735.857,1880.143
phot,40,0.5,simulated_log10,0.6656598958333333,0.02289742415399958,0.6654513888888889,0.6036458333333333,0.7401041666666667,5760,3834.201,1925.799
phot,40,1,simulated_log10,0.6641130208333333,0.023399194388273176,0.6637152777777777,0.5996527777777778,0.7663194444444444,5760,3825.291,1934.709
phot,40,2,simulated_log10,0.6640842013888889,0.022861077191753117,0.6640625,0.5907986111111111,0.7421875,5760,3825.125,1934.875
phot,40,4,simulated_log10,0.6650461805555555,0.023459315584820326,0.6651041666666667,0.575,0.734375,5760,3830.666,1929.334
phot,40,6,simulated_log10,0.6648763888888889,0.022716370987570855,0.6639756944444444,0.5977430555555555,0.7395833333333334,5760,3829.688,1930.312
phot,40,8,simulated_log10,0.6645661458333333,0.023025067449506186,0.6644097222222223,0.5789930555555556,0.734375,5760,3827.901,1932.099
phot,40,10,simulated_log10,0.6650439236111111,0.02409090981786431,0.6654513888888889,0.5862847222222223,0.7447916666666666,5760,3830.653,1929.347
phot,41,0.5,simulated_log10,0.6643743224932249,0.023169525198246693,0.6640413279132791,0.5802845528455285,0.7569444444444444,5904,3922.466,1981.534
phot,41,1,simulated_log10,0.6647825203252032,0.022678017148324937,0.6647188346883469,0.6007791327913279,0.7449186991869918,5904,3924.876,1979.124
phot,41,2,simulated_log10,0.66448831300813,0.022955745377137158,0.66454945799458,0.584349593495935,0.7372967479674797,5904,3923.139,1980.861
phot,41,4,simulated_log10,0.6655809620596206,0.023184879876023478,0.665650406504065,0.5828252032520326,0.7344173441734417,5904,3929.59,1974.41
phot,41,6,simulated_log10,0.6661168699186992,0.022554411563188406,0.6659891598915989,0.6016260162601627,0.7327235772357723,5904,3932.754,1971.246
phot,41,8,simulated_log10,0.665702066395664,0.023048200712485502,0.665650406504065,0.5984078590785907,0.7506775067750677,5904,3930.305,1973.695
phot,41,10,simulated_log10,0.6646683604336043,0.022255013132804948,0.6644647696476965,0.603319783197832,0.7293360433604336,5904,3924.202,1979.798
phot,42,0.5,simulated_log10,0.6644943783068783,0.023774839813686274,0.6641865079365079,0.5848214285714286,0.7428902116402116,6048,4018.862,2029.138
phot,42,1,simulated_log10,0.6628318452380952,0.023032409926881308,0.6642691798941799,0.5879629629629629,0.7389219576719577,6048,4008.807,2039.193
phot,42,2,simulated_log10,0.6654034391534391,0.022445883935194054,0.6653439153439153,0.5882936507936508,0.7347883597883598,6048,4024.36,2023.64
phot,42,4,simulated_log10,0.6654135251322751,0.02210297508306446,0.6655092592592593,0.5887896825396826,0.7270171957671958,6048,4024.421,2023.579
phot,42,6,simulated_log10,0.6646289682539682,0.021964855028429545,0.6651785714285714,0.5944113756613757,0.7400793650793651,6048,4019.676,2028.324
phot,42,8,simulated_log10,0.6638472222222223,0.021988752233050718,0.6636904761904762,0.5863095238095238,0.7478505291005291,6048,4014.948,2033.052
phot,42,10,simulated_log10,0.6658194444444444,0.022919323848827968,0.6656746031746031,0.5982142857142857,0.7423941798941799,6048,4026.876,2021.124
phot,43,0.5,simulated_log10,0.6648341408268734,0.021934225604210968,0.6641634366925064,0.5973837209302325,0.7412790697674418,6192,4116.653,2075.347
phot,43,1,simulated_log10,0.6635406976744186,0.022293263329107853,0.6645671834625323,0.6025516795865633,0.7328811369509044,6192,4108.644,2083.356
phot,43,2,simulated_log10,0.664016311369509,0.021690785044151742,0.6635981912144703,0.5941537467700259,0.7333656330749354,6192,4111.589,2080.411
phot,43,4,simulated_log10,0.664093184754522,0.02242569620169478,0.663921188630491,0.599967700258398,0.7301356589147286,6192,4112.065,2079.935
phot,43,6,simulated_log10,0.6650817183462532,0.021792081334107663,0.6652131782945736,0.5956072351421189,0.7361111111111112,6192,4118.186,2073.814
phot,43,8,simulated_log10,0.6651125645994832,0.02204085758203104,0.6647286821705426,0.603359173126615,0.7467700258397932,6192,4118.377,2073.623
phot,43,10,simulated_log10,0.6653312338501292,0.022554351599022963,0.6656976744186046,0.5838178294573644,0.7378875968992248,6192,4119.731,2072.269
phot,44,0.5,simulated_log10,0.665023832070707,0.02195227091425212,0.6650094696969697,0.5945391414141414,0.7422664141414141,6336,4213.591,2122.409
phot,44,1,simulated_log10,0.6642222222222223,0.02109807581419282,0.6645359848484849,0.5980113636363636,0.7252209595959596,6336,4208.512,2127.488
phot,44,2,simulated_log10,0.6647689393939394,0.02216976455538854,0.6646938131313131,0.5931186868686869,0.7359532828282829,6336,4211.976,2124.024
phot,44,4,simulated_log10,0.6635811237373738,0.02189603731417969,0.6622474747474747,0.5879103535353535,0.7397411616161617,6336,4204.45,2131.55
phot,44,6,simulated_log10,0.6664244002525253,0.022262422660237594,0.6655618686868687,0.5898042929292929,0.7364267676767676,6336,4222.465,2113.535
phot,44,8,simulated_log10,0.6634553345959596,0.021967602434420638,0.6635890151515151,0.6043244949494949,0.73989898989899,6336,4203.653,2132.347
phot,44,10,simulated_log10,0.6644046717171718,0.021949258439795012,0.6644570707070707,0.5868055555555556,0.7391098484848485,6336,4209.668,2126.332
phot,45,0.5,simulated_log10,0.6653723765432099,0.021849188619303475,0.6653549382716049,0.6024691358024692,0.7359567901234568,6480,4311.613,2168.387
phot,45,1,simulated_log10,0.6643876543209877,0.021785150363520116,0.6643518518518519,0.5925925925925926,0.7279320987654321,6480,4305.232,2174.768
phot,45,2,simulated_log10,0.664691512345679,0.021450675961764,0.6648148148148149,0.5967592592592592,0.7248456790123456,6480,4307.201,2172.799
phot,45,4,simulated_log10,0.6646600308641976,0.021473518543864624,0.6650462962962963,0.5896604938271605,0.7410493827160494,6480,4306.997,2173.003
phot,45,6,simulated_log10,0.6646850308641975,0.02171300809181924,0.6640432098765432,0.5950617283950618,0.7325617283950617,6480,4307.159,2172.841
phot,45,8,simulated_log10,0.6651810185185185,0.021736269091995417,0.6657407407407407,0.5964506172839507,0.7342592592592593,6480,4310.373,2169.627
phot,45,10,simulated_log10,0.6643078703703704,0.02138797145381522,0.663966049382716,0.5944444444444444,0.7287037037037037,6480,4304.715,2175.285
phot,46,0.5,simulated_log10,0.6645271739130435,0.02153473863281582,0.6637983091787439,0.5970712560386473,0.736262077294686,6624,4401.828,2222.172
phot,46,1,simulated_log10,0.6651213768115942,0.020929568963791542,0.6657608695652174,0.5877113526570048,0.7220712560386473,6624,4405.764,2218.236
phot,46,2,simulated_log10,0.6641017512077295,0.021648550440107217,0.664326690821256,0.5982789855072463,0.7243357487922706,6624,4399.01,2224.99
phot,46,4,simulated_log10,0.664865791062802,0.020748362417732303,0.6645531400966184,0.5958635265700483,0.7294685990338164,6624,4404.071,2219.929
phot,46,6,simulated_log10,0.6651425120772947,0.022686652268173912,0.6644021739130435,0.5822765700483091,0.7563405797101449,6624,4405.904,2218.096
phot,46,8,simulated_log10,0.6649079106280193,0.021491324178996008,0.6647041062801933,0.5939009661835749,0.7355072463768116,6624,4404.35,2219.65
phot,46,10,simulated_log10,0.6635611413043478,0.02157984166287024,0.6634208937198067,0.5865036231884058,0.727506038647343,6624,4395.429,2228.571
phot,47,0.5,simulated_log10,0.6653291962174941,0.0208790312533074,0.6643764775413712,0.5935283687943262,0.7268026004728132,6768,4502.948,2265.052
phot,47,1,simulated_log10,0.6640455082742317,0.021737766740606138,0.6641548463356974,0.5981087470449172,0.7347813238770685,6768,4494.26,2273.74
phot,47,2,simulated_log10,0.6653031914893617,0.02142269485321396,0.6656323877068558,0.5848108747044918,0.7440898345153665,6768,4502.772,2265.228
phot,47,4,simulated_log10,0.6646309101654846,0.021806357372907988,0.6643026004728132,0.5973699763593381,0.7375886524822695,6768,4498.222,2269.778
phot,47,6,simulated_log10,0.6648286052009457,0.021440684993700627,0.6648197399527187,0.6012115839243499,0.7304964539007093,6768,4499.56,2268.44
phot,47,8,simulated_log10,0.6651128841607565,0.022061424352046655,0.664524231678487,0.5930851063829787,0.7424645390070922,6768,4501.484,2266.516
phot,47,10,simulated_log10,0.6639903959810874,0.020650783565830867,0.664598108747045,0.6057919621749409,0.7219267139479906,6768,4493.887,2274.113
phot,48,0.5,simulated_log10,0.6648943865740741,0.021635614693167514,0.6652199074074074,0.5986689814814815,0.7395833333333334,6912,4595.75,2316.25
phot,48,1,simulated_log10,0.6645345775462963,0.02114135178617647,0.6644965277777778,0.5995370370370371,0.73046875,6912,4593.263,2318.737
phot,48,2,simulated_log10,0.6656579861111112,0.02098610278620081,0.6663773148148148,0.6034432870370371,0.7369791666666666,6912,4601.028,2310.972
phot,48,4,simulated_log10,0.6645088252314815,0.021064139007806768,0.6643518518518519,0.6005497685185185,0.7310474537037037,6912,4593.085,2318.915
phot,48,6,simulated_log10,0.66472265625,0.02063691043670592,0.6649305555555556,0.6035879629629629,0.7298900462962963,6912,4594.563,2317.437
phot,48,8,simulated_log10,0.6647650462962963,0.021006783018561084,0.6650752314814815,0.5889756944444444,0.7445023148148148,6912,4594.856,2317.144
phot,48,10,simulated_log10,0.665232349537037,0.021151532726891766,0.666015625,0.5959201388888888,0.74609375,6912,4598.086,2313.914
phot,49,0.5,simulated_log10,0.6653025793650794,0.020967941313059492,0.6653911564625851,0.5875850340136054,0.7257653061224489,7056,4694.375,2361.625
phot,49,1,simulated_log10,0.6650076530612244,0.021388177299827095,0.6655328798185941,0.588718820861678,0.7344104308390023,7056,4692.294,2363.706
phot,49,2,simulated_log10,0.6631926020408163,0.020419832201186046,0.6634778911564626,0.5996315192743764,0.7315759637188208,7056,4679.487,2376.513
phot,49,4,simulated_log10,0.6649186507936508,0.02029391508459396,0.6651785714285714,0.5986394557823129,0.7297335600907029,7056,4691.666,2364.334
phot,49,6,simulated_log10,0.6643364512471656,0.0215961317195398,0.6650368480725624,0.596655328798186,0.7346938775510204,7056,4687.558,2368.442
phot,49,8,simulated_log10,0.6640038265306123,0.020810318902766398,0.6646825396825397,0.5935374149659864,0.7331349206349206,7056,4685.211,2370.789
phot,49,10,simulated_log10,0.6636142290249433,0.020157774248125468,0.6631235827664399,0.6051587301587301,0.7349773242630385,7056,4682.462,2373.538
phot,50,0.5,simulated_log10,0.6641793055555556,0.020493351993107756,0.6636111111111112,0.6031944444444445,0.7368055555555556,7200,4782.091,2417.909
phot,50,1,simulated_log10,0.6648,0.0206460787105367,0.665,0.5972222222222222,0.7445833333333334,7200,4786.56,2413.44
phot,50,2,simulated_log10,0.6649322222222223,0.021241074376030424,0.6649305555555556,0.5922222222222222,0.7333333333333333,7200,4787.512,2412.488
phot,50,4,simulated_log10,0.6646572222222222,0.02067350500619911,0.6638888888888889,0.5979166666666667,0.74,7200,4785.532,2414.468
phot,50,6,simulated_log10,0.6643376388888889,0.019909211280313036,0.6634722222222222,0.6081944444444445,0.7225,7200,4783.231,2416.769
phot,50,8,simulated_log10,0.66551375,0.02135856942426803,0.6654166666666667,0.5936111111111111,0.7366666666666667,7200,4791.699,2408.301
phot,50,10,simulated_log10,0.6643309722222223,0.020652583867516866,0.6645833333333333,0.5925,0.7234722222222222,7200,4783.183,2416.817
rho,2,0.5,simulated_log10,0.5161354166666666,0.11295927875211778,0.5069444444444444,0.1284722222222222,0.9166666666666666,288,148.647,139.353
rho,2,1,simulated_log10,0.5174895833333333,0.10556297493804147,0.515625,0.2534722222222222,0.8368055555555556,288,149.037,138.963
rho,2,2,simulated_log10,0.5200763888888889,0.1090538111892121,0.5173611111111112,0.2222222222222222,0.9513888888888888,288,149.782,138.218
rho,2,4,simulated_log10,0.5101527777777778,0.11160304032831765,0.5034722222222222,0.1875,0.9166666666666666,288,146.924,141.076
rho,2,6,simulated_log10,0.5180520833333333,0.10952670274213233,0.5173611111111112,0.2569444444444444,0.875,288,149.199,138.801
rho,2,8,simulated_log10,0.5175243055555555,0.11434293100908119,0.5069444444444444,0.22569444444444445,0.9930555555555556,288,149.047,138.953
rho,2,10,simulated_log10,0.5174652777777777,0.10958418868647805,0.5138888888888888,0.23958333333333334,0.8576388888888888,288,149.03,138.97
rho,3,0.5,simulated_log10,0.5148981481481482,0.09204674451537213,0.5115740740740741,0.2824074074074074,0.8611111111111112,432,222.436,209.564
rho,3,1,simulated_log10,0.5112199074074074,0.09073796933176642,0.5115740740740741,0.21064814814814814,0.8194444444444444,432,220.847,211.153
rho,3,2,simulated_log10,0.5151875,0.09113777214191777,0.5127314814814814,0.2569444444444444,0.875,432,222.561,209.439
rho,3,4,simulated_log10,0.5141296296296296,0.09222038459730535,0.5092592592592593,0.25462962962962965,0.8981481481481481,432,222.104,209.896
rho,3,6,simulated_log10,0.516449074074074,0.09352605818488308,0.5092592592592593,0.26851851851851855,0.8703703703703703,432,223.106,208.894
rho,3,8,simulated_log10,0.5201990740740741,0.09256805450539513,0.5162037037037037,0.26851851851851855,0.8657407407407407,432,224.726,207.274
rho,3,10,simulated_log10,0.5106944444444445,0.08834353958848763,0.505787037037037,0.25,0.7777777777777778,432,220.62,211.38
rho,4,0.5,simulated_log10,0.51665625,0.07750000571496905,0.515625,0.3020833333333333,0.7604166666666666,576,297.594,278.406
rho,4,1,simulated_log10,0.520546875,0.08104658814048199,0.5190972222222222,0.2916666666666667,0.7760416666666666,576,299.835,276.165
rho,4,2,simulated_log10,0.5166197916666667,0.0789863506306136,0.5138888888888888,0.3038194444444444,0.765625,576,297.573,278.427
rho,4,4,simulated_log10,0.5181579861111111,0.08025809784532333,0.515625,0.22569444444444445,0.7725694444444444,576,298.459,277.541
rho,4,6,simulated_log10,0.520125,0.07939767877554318,0.5173611111111112,0.2673611111111111,0.796875,576,299.592,276.408
rho,4,8,simulated_log10,0.5159600694444444,0.07918638862430347,0.5121527777777778,0.2934027777777778,0.7934027777777778,576,297.193,278.807
rho,4,10,simulated_log10,0.5180555555555556,0.08158352164564824,0.5173611111111112,0.2864583333333333,0.7847222222222222,576,298.4,277.6
rho,5,0.5,simulated_log10,0.5170125,0.07136623184400616,0.5138888888888888,0.34444444444444444,0.7597222222222222,720,372.249,347.751
rho,5,1,simulated_log10,0.5163305555555555,0.07066639082905792,0.5111111111111111,0.32222222222222224,0.7958333333333333,720,371.758,348.242
rho,5,2,simulated_log10,0.5152708333333333,0.06714182426659787,0.5125,0.3347222222222222,0.75,720,370.995,349.005
rho,5,4,simulated_log10,0.5173125,0.07183017924160678,0.5159722222222223,0.28055555555555556,0.75,720,372.465,347.535
rho,5,6,simulated_log10,0.5140930555555555,0.07171735554964757,0.5125,0.2972222222222222,0.7736111111111111,720,370.147,349.853
rho,5,8,simulated_log10,0.5170513888888889,0.07138878381995112,0.5138888888888888,0.33194444444444443,0.7847222222222222,720,372.277,347.723
rho,5,10,simulated_log10,0.5121277777777777,0.07278621363021312,0.5111111111111111,0.3111111111111111,0.7777777777777778,720,368.732,351.268
rho,6,0.5,simulated_log10,0.5161493055555556,0.06469086204558869,0.5162037037037037,0.3194444444444444,0.7696759259259259,864,445.953,418.047
rho,6,1,simulated_log10,0.5122013888888889,0.06484687677707794,0.5104166666666666,0.3287037037037037,0.7511574074074074,864,442.542,421.458
rho,6,2,simulated_log10,0.5183298611111111,0.06607640511469574,0.5173611111111112,0.3229166666666667,0.7592592592592593,864,447.837,416.163
rho,6,4,simulated_log10,0.5149282407407407,0.0642767195397131,0.5115740740740741,0.33101851851851855,0.7245370370370371,864,444.898,419.102
rho,6,6,simulated_log10,0.5144780092592592,0.06526720684585906,0.5138888888888888,0.3125,0.7210648148148148,864,444.509,419.491
rho,6,8,simulated_log10,0.5151064814814815,0.0637744865406357,0.5150462962962963,0.3414351851851852,0.7280092592592593,864,445.052,418.948
rho,6,10,simulated_log10,0.5153333333333333,0.06421148160191874,0.5115740740740741,0.3506944444444444,0.7465277777777778,864,445.248,418.752
rho,7,0.5,simulated_log10,0.5185605158730159,0.06031483845235674,0.5178571428571429,0.35615079365079366,0.6904761904761905,1008,522.709,485.291
rho,7,1,simulated_log10,0.5141458333333333,0.058843718345975966,0.5114087301587301,0.3501984126984127,0.7400793650793651,1008,518.259,489.741
rho,7,2,simulated_log10,0.5175783730158731,0.06340747350664289,0.5168650793650794,0.3055555555555556,0.751984126984127,1008,521.719,486.281
rho,7,4,simulated_log10,0.5164107142857143,0.05857333221509522,0.5148809523809523,0.34226190476190477,0.7162698412698413,1008,520.542,487.458
rho,7,6,simulated_log10,0.5160982142857143,0.0587996325281545,0.5158730158730159,0.35615079365079366,0.7202380952380952,1008,520.227,487.773
rho,7,8,simulated_log10,0.5161775793650794,0.05810280444074349,0.5138888888888888,0.34325396825396826,0.6984126984126984,1008,520.307,487.693
rho,7,10,simulated_log10,0.5191785714285714,0.05737959293498916,0.5193452380952381,0.35615079365079366,0.7172619047619048,1008,523.332,484.668
rho,8,0.5,simulated_log10,0.5170034722222222,0.05558682977199624,0.515625,0.3515625,0.6927083333333334,1152,595.588,556.412
rho,8,1,simulated_log10,0.5133758680555556,0.055705959107829085,0.5112847222222222,0.3515625,0.6675347222222222,1152,591.409,560.591
rho,8,2,simulated_log10,0.5147482638888888,0.056137013100042855,0.515625,0.359375,0.7404513888888888,1152,592.99,559.01
rho,8,4,simulated_log10,0.5165434027777778,0.05465430277416882,0.515625,0.3671875,0.7196180555555556,1152,595.058,556.942
rho,8,6,simulated_log10,0.5129644097222222,0.054798208741936014,0.5121527777777778,0.3342013888888889,0.6996527777777778,1152,590.935,561.065
rho,8,8,simulated_log10,0.5185894097222222,0.05601097920488217,0.5173611111111112,0.3567708333333333,0.7013888888888888,1152,597.415,554.585
rho,8,10,simulated_log10,0.5147543402777778,0.05472066073135051,0.5147569444444444,0.3376736111111111,0.7013888888888888,1152,592.997,559.003
rho,9,0.5,simulated_log10,0.5174930555555556,0.05098047078422954,0.5177469135802469,0.37037037037037035,0.7037037037037037,1296,670.671,625.329
rho,9,1,simulated_log10,0.5198070987654321,0.05427068995562878,0.5192901234567902,0.38425925925925924,0.6921296296296297,1296,673.67,622.33
rho,9,2,simulated_log10,0.5162469135802469,0.049201180633193765,0.5169753086419753,0.3557098765432099,0.6751543209876543,1296,669.056,626.944
rho,9,4,simulated_log10,0.5157114197530864,0.051456482629455486,0.5123456790123457,0.3680555555555556,0.6820987654320988,1296,668.362,627.638
rho,9,6,simulated_log10,0.5163927469135803,0.05203612955793107,0.5162037037037037,0.35648148148148145,0.6851851851851852,1296,669.245,626.755
rho,9,8,simulated_log10,0.5133526234567901,0.0523263810542101,0.5127314814814815,0.3449074074074074,0.6682098765432098,1296,665.305,630.695
rho,9,10,simulated_log10,0.5182484567901234,0.05303979247960547,0.5169753086419753,0.36419753086419754,0.6875,1296,671.65,624.35
rho,10,0.5,simulated_log10,0.5160625,0.0498957318559119,0.5128472222222222,0.36875,0.7048611111111112,1440,743.13,696.87
rho,10,1,simulated_log10,0.5178194444444445,0.049766439846092164,0.51875,0.325,0.7041666666666667,1440,745.66,694.34
rho,10,2,simulated_log10,0.5151805555555555,0.04891198181732805,0.5138888888888888,0.34375,0.6548611111111111,1440,741.86,698.14
rho,10,4,simulated_log10,0.5159798611111112,0.049110589151103334,0.5166666666666667,0.36041666666666666,0.6715277777777777,1440,743.011,696.989
rho,10,6,simulated_log10,0.5148680555555556,0.04756201627264866,0.5131944444444444,0.3888888888888889,0.6833333333333333,1440,741.41,698.59
rho,10,8,simulated_log10,0.5144826388888889,0.04934763258667069,0.5131944444444444,0.3597222222222222,0.6555555555555556,1440,740.855,699.145
rho,10,10,simulated_log10,0.5163034722222222,0.05032538397147156,0.5142361111111111,0.37916666666666665,0.6784722222222223,1440,743.477,696.523
rho,11,0.5,simulated_log10,0.5162380050505051,0.04519527535764813,0.5151515151515151,0.39015151515151514,0.6559343434343434,1584,817.721,766.279
rho,11,1,simulated_log10,0.5161369949494949,0.0479765561541805,0.5151515151515151,0.3630050505050505,0.6906565656565656,1584,817.561,766.439
rho,11,2,simulated_log10,0.5157272727272727,0.04699442302504324,0.5157828282828283,0.3768939393939394,0.663510101010101,1584,816.912,767.088
rho,11,4,simulated_log10,0.5174917929292929,0.046774469161070475,0.5176767676767676,0.37941919191919193,0.7203282828282829,1584,819.707,764.293
rho,11,6,simulated_log10,0.5168661616161616,0.047940640254167596,0.5164141414141414,0.37436868686868685,0.6931818181818182,1584,818.716,765.284
rho,11,8,simulated_log10,0.5159785353535353,0.04536330414068962,0.5126262626262627,0.375,0.672979797979798,1584,817.31,766.69
rho,11,10,simulated_log10,0.5147834595959596,0.047266632447252474,0.5138888888888888,0.3819444444444444,0.6590909090909091,1584,815.417,768.583
rho,12,0.5,simulated_log10,0.5181811342592593,0.045356239542738014,0.5185185185185185,0.3784722222222222,0.6574074074074074,1728,895.417,832.583
rho,12,1,simulated_log10,0.5150127314814815,0.044768120168337554,0.5133101851851852,0.38483796296296297,0.6712962962962963,1728,889.942,838.058
rho,12,2,simulated_log10,0.5174600694444444,0.04530707915911879,0.5144675925925926,0.38657407407407407,0.6898148148148148,1728,894.171,833.829
rho,12,4,simulated_log10,0.5171643518518518,0.04749478110757068,0.5150462962962963,0.38483796296296297,0.6464120370370371,1728,893.66,834.34
rho,12,6,simulated_log10,0.5187743055555556,0.04465040796098705,0.5196759259259259,0.375,0.7002314814814815,1728,896.442,831.558
rho,12,8,simulated_log10,0.5174600694444444,0.04591836370628925,0.5173611111111112,0.3773148148148148,0.6736111111111112,1728,894.171,833.829
rho,12,10,simulated_log10,0.5138622685185186,0.04629631035838863,0.5150462962962963,0.3854166666666667,0.6822916666666666,1728,887.954,840.046
rho,13,0.5,simulated_log10,0.5148125,0.042452804986537154,0.5130876068376068,0.37393162393162394,0.6912393162393162,1872,963.729,908.271
rho,13,1,simulated_log10,0.5133301282051282,0.04165916576445272,0.5128205128205128,0.3627136752136752,0.6442307692307693,1872,960.954,911.046
rho,13,2,simulated_log10,0.5154465811965812,0.04130387152549515,0.5133547008547008,0.3814102564102564,0.6655982905982906,1872,964.916,907.084
rho,13,4,simulated_log10,0.5161431623931624,0.04453651112430905,0.5146901709401709,0.3798076923076923,0.6720085470085471,1872,966.22,905.78
rho,13,6,simulated_log10,0.5168226495726496,0.04553044969440912,0.5144230769230769,0.3605769230769231,0.6800213675213675,1872,967.492,904.508
rho,13,8,simulated_log10,0.5155186965811965,0.04460335810082039,0.5138888888888888,0.37713675213675213,0.6533119658119658,1872,965.051,906.949
rho,13,10,simulated_log10,0.5153963675213675,0.04315415630919339,0.5138888888888888,0.37606837606837606,0.6452991452991453,1872,964.822,907.178
rho,14,0.5,simulated_log10,0.5160515873015873,0.04137801261468817,0.5153769841269841,0.3898809523809524,0.6696428571428571,2016,1040.36,975.64
rho,14,1,simulated_log10,0.5141225198412699,0.04178233657985847,0.513640873015873,0.3913690476190476,0.6468253968253969,2016,1036.471,979.529
rho,14,2,simulated_log10,0.5158794642857143,0.040867437355701405,0.5143849206349206,0.40327380952380953,0.6423611111111112,2016,1040.013,975.987
rho,14,4,simulated_log10,0.514233630952381,0.04145118952890272,0.5128968253968254,0.3933531746031746,0.6478174603174603,2016,1036.695,979.305
rho,14,6,simulated_log10,0.514546130952381,0.04149162559329506,0.5138888888888888,0.376984126984127,0.6741071428571429,2016,1037.325,978.675
rho,14,8,simulated_log10,0.5153695436507937,0.041336267144115875,0.5143849206349206,0.3794642857142857,0.6428571428571429,2016,1038.985,977.015
rho,14,10,simulated_log10,0.5160877976190477,0.04235632193274449,0.5143849206349206,0.3794642857142857,0.6567460317460317,2016,1040.433,975.567
rho,15,0.5,simulated_log10,0.5157736111111111,0.041906284738869724,0.5173611111111112,0.39537037037037037,0.6430555555555556,2160,1114.071,1045.929
rho,15,1,simulated_log10,0.5141740740740741,0.04155094427321789,0.5125,0.3902777777777778,0.6421296296296296,2160,1110.616,1049.384
rho,15,2,simulated_log10,0.5165013888888889,0.03904686551041834,0.5145833333333334,0.3837962962962963,0.6476851851851851,2160,1115.643,1044.357
rho,15,4,simulated_log10,0.5148111111111111,0.04167914110279196,0.5143518518518518,0.3851851851851852,0.6291666666666667,2160,1111.992,1048.008
rho,15,6,simulated_log10,0.5165861111111111,0.04062426930204298,0.5148148148148148,0.38796296296296295,0.6569444444444444,2160,1115.826,1044.174
rho,15,8,simulated_log10,0.5150759259259259,0.03944887433440163,0.5157407407407407,0.41388888888888886,0.6509259259259259,2160,1112.564,1047.436
rho,15,10,simulated_log10,0.5148898148148148,0.039885128217307685,0.5159722222222223,0.3921296296296296,0.6476851851851851,2160,1112.162,1047.838
rho,16,0.5,simulated_log10,0.5131258680555556,0.04021979825096572,0.5143229166666666,0.3888888888888889,0.6822916666666666,2304,1182.242,1121.758
