driver,noise_scaling,n_subjects,evidence,n,prop
rho,0.5,41,Favours phot model,0,0
rho,0.5,41,Favours rho model,1000,1
rho,0.5,41,No clear preference,0,0
rho,0.5,42,Favours mel model,0,0
rho,0.5,42,Favours phot model,0,0
rho,0.5,42,Favours rho model,1000,1
rho,0.5,42,No clear preference,0,0
rho,0.5,43,Favours mel model,0,0
rho,0.5,43,Favours phot model,0,0
rho,0.5,43,Favours rho model,1000,1
rho,0.5,43,No clear preference,0,0
rho,0.5,44,Favours mel model,0,0
rho,0.5,44,Favours phot model,0,0
rho,0.5,44,Favours rho model,1000,1
rho,0.5,44,No clear preference,0,0
rho,0.5,45,Favours mel model,0,0
rho,0.5,45,Favours phot model,0,0
rho,0.5,45,Favours rho model,1000,1
rho,0.5,45,No clear preference,0,0
rho,0.5,46,Favours mel model,0,0
rho,0.5,46,Favours phot model,0,0
rho,0.5,46,Favours rho model,1000,1
rho,0.5,46,No clear preference,0,0
rho,0.5,47,Favours mel model,0,0
rho,0.5,47,Favours phot model,0,0
rho,0.5,47,Favours rho model,1000,1
rho,0.5,47,No clear preference,0,0
rho,0.5,48,Favours mel model,0,0
rho,0.5,48,Favours phot model,0,0
rho,0.5,48,Favours rho model,1000,1
rho,0.5,48,No clear preference,0,0
rho,0.5,49,Favours mel model,0,0
rho,0.5,49,Favours phot model,0,0
rho,0.5,49,Favours rho model,1000,1
rho,0.5,49,No clear preference,0,0
rho,0.5,50,Favours mel model,0,0
rho,0.5,50,Favours phot model,0,0
rho,0.5,50,Favours rho model,1000,1
rho,0.5,50,No clear preference,0,0
rho,1,2,Favours mel model,13,0.013
rho,1,2,Favours phot model,0,0
rho,1,2,Favours rho model,921,0.921
rho,1,2,No clear preference,66,0.066
rho,1,3,Favours mel model,11,0.011
rho,1,3,Favours phot model,0,0
rho,1,3,Favours rho model,960,0.96
rho,1,3,No clear preference,29,0.029
rho,1,4,Favours mel model,6,0.006
rho,1,4,Favours phot model,0,0
rho,1,4,Favours rho model,980,0.98
rho,1,4,No clear preference,14,0.014
rho,1,5,Favours mel model,5,0.005
rho,1,5,Favours phot model,0,0
rho,1,5,Favours rho model,987,0.987
rho,1,5,No clear preference,8,0.008
rho,1,6,Favours mel model,0,0
rho,1,6,Favours phot model,0,0
rho,1,6,Favours rho model,1000,1
rho,1,6,No clear preference,0,0
rho,1,7,Favours mel model,2,0.002
rho,1,7,Favours phot model,0,0
rho,1,7,Favours rho model,991,0.991
rho,1,7,No clear preference,7,0.007
rho,1,8,Favours mel model,0,0
rho,1,8,Favours phot model,0,0
rho,1,8,Favours rho model,1000,1
rho,1,8,No clear preference,0,0
rho,1,9,Favours mel model,0,0
rho,1,9,Favours phot model,0,0
rho,1,9,Favours rho model,1000,1
rho,1,9,No clear preference,0,0
rho,1,10,Favours mel model,0,0
rho,1,10,Favours phot model,0,0
rho,1,10,Favours rho model,1000,1
rho,1,10,No clear preference,0,0
rho,1,11,Favours mel model,0,0
rho,1,11,Favours phot model,0,0
rho,1,11,Favours rho model,1000,1
rho,1,11,No clear preference,0,0
rho,1,12,Favours mel model,0,0
rho,1,12,Favours phot model,0,0
rho,1,12,Favours rho model,1000,1
rho,1,12,No clear preference,0,0
rho,1,13,Favours mel model,0,0
rho,1,13,Favours phot model,0,0
rho,1,13,Favours rho model,1000,1
rho,1,13,No clear preference,0,0
rho,1,14,Favours mel model,0,0
rho,1,14,Favours phot model,0,0
rho,1,14,Favours rho model,1000,1
rho,1,14,No clear preference,0,0
rho,1,15,Favours mel model,0,0
rho,1,15,Favours phot model,0,0
rho,1,15,Favours rho model,1000,1
rho,1,15,No clear preference,0,0
rho,1,16,Favours mel model,0,0
rho,1,16,Favours phot model,0,0
rho,1,16,Favours rho model,1000,1
rho,1,16,No clear preference,0,0
rho,1,17,Favours mel model,0,0
rho,1,17,Favours phot model,0,0
rho,1,17,Favours rho model,1000,1
rho,1,17,No clear preference,0,0
rho,1,18,Favours mel model,0,0
rho,1,18,Favours phot model,0,0
rho,1,18,Favours rho model,1000,1
rho,1,18,No clear preference,0,0
rho,1,19,Favours mel model,0,0
rho,1,19,Favours phot model,0,0
rho,1,19,Favours rho model,1000,1
rho,1,19,No clear preference,0,0
rho,1,20,Favours mel model,0,0
rho,1,20,Favours phot model,0,0
rho,1,20,Favours rho model,1000,1
rho,1,20,No clear preference,0,0
rho,1,21,Favours mel model,0,0
rho,1,21,Favours phot model,0,0
rho,1,21,Favours rho model,1000,1
rho,1,21,No clear preference,0,0
rho,1,22,Favours mel model,0,0
rho,1,22,Favours phot model,0,0
rho,1,22,Favours rho model,1000,1
rho,1,22,No clear preference,0,0
rho,1,23,Favours mel model,0,0
rho,1,23,Favours phot model,0,0
rho,1,23,Favours rho model,1000,1
rho,1,23,No clear preference,0,0
rho,1,24,Favours mel model,0,0
rho,1,24,Favours phot model,0,0
rho,1,24,Favours rho model,1000,1
rho,1,24,No clear preference,0,0
rho,1,25,Favours mel model,0,0
rho,1,25,Favours phot model,0,0
rho,1,25,Favours rho model,1000,1
rho,1,25,No clear preference,0,0
rho,1,26,Favours mel model,0,0
rho,1,26,Favours phot model,0,0
rho,1,26,Favours rho model,1000,1
rho,1,26,No clear preference,0,0
rho,1,27,Favours mel model,0,0
rho,1,27,Favours phot model,0,0
rho,1,27,Favours rho model,1000,1
rho,1,27,No clear preference,0,0
rho,1,28,Favours mel model,0,0
rho,1,28,Favours phot model,0,0
rho,1,28,Favours rho model,1000,1
rho,1,28,No clear preference,0,0
rho,1,29,Favours mel model,0,0
rho,1,29,Favours phot model,0,0
rho,1,29,Favours rho model,1000,1
rho,1,29,No clear preference,0,0
rho,1,30,Favours mel model,0,0
rho,1,30,Favours phot model,0,0
rho,1,30,Favours rho model,1000,1
rho,1,30,No clear preference,0,0
rho,1,31,Favours mel model,0,0
rho,1,31,Favours phot model,0,0
rho,1,31,Favours rho model,1000,1
rho,1,31,No clear preference,0,0
rho,1,32,Favours mel model,0,0
rho,1,32,Favours phot model,0,0
rho,1,32,Favours rho model,1000,1
rho,1,32,No clear preference,0,0
rho,1,33,Favours mel model,0,0
rho,1,33,Favours phot model,0,0
rho,1,33,Favours rho model,1000,1
rho,1,33,No clear preference,0,0
rho,1,34,Favours mel model,0,0
rho,1,34,Favours phot model,0,0
rho,1,34,Favours rho model,1000,1
rho,1,34,No clear preference,0,0
rho,1,35,Favours mel model,0,0
rho,1,35,Favours phot model,0,0
rho,1,35,Favours rho model,1000,1
rho,1,35,No clear preference,0,0
rho,1,36,Favours mel model,0,0
rho,1,36,Favours phot model,0,0
rho,1,36,Favours rho model,1000,1
rho,1,36,No clear preference,0,0
rho,1,37,Favours mel model,0,0
rho,1,37,Favours phot model,0,0
rho,1,37,Favours rho model,1000,1
rho,1,37,No clear preference,0,0
rho,1,38,Favours mel model,0,0
rho,1,38,Favours phot model,0,0
rho,1,38,Favours rho model,1000,1
rho,1,38,No clear preference,0,0
rho,1,39,Favours mel model,0,0
rho,1,39,Favours phot model,0,0
rho,1,39,Favours rho model,1000,1
rho,1,39,No clear preference,0,0
rho,1,40,Favours mel model,0,0
rho,1,40,Favours phot model,0,0
rho,1,40,Favours rho model,1000,1
rho,1,40,No clear preference,0,0
rho,1,41,Favours mel model,0,0
rho,1,41,Favours phot model,0,0
rho,1,41,Favours rho model,1000,1
rho,1,41,No clear preference,0,0
rho,1,42,Favours mel model,0,0
rho,1,42,Favours phot model,0,0
rho,1,42,Favours rho model,1000,1
rho,1,42,No clear preference,0,0
rho,1,43,Favours mel model,0,0
rho,1,43,Favours phot model,0,0
rho,1,43,Favours rho model,1000,1
rho,1,43,No clear preference,0,0
rho,1,44,Favours mel model,0,0
rho,1,44,Favours phot model,0,0
rho,1,44,Favours rho model,1000,1
rho,1,44,No clear preference,0,0
rho,1,45,Favours mel model,0,0
rho,1,45,Favours phot model,0,0
rho,1,45,Favours rho model,1000,1
rho,1,45,No clear preference,0,0
rho,1,46,Favours mel model,0,0
rho,1,46,Favours phot model,0,0
rho,1,46,Favours rho model,1000,1
rho,1,46,No clear preference,0,0
rho,1,47,Favours mel model,0,0
rho,1,47,Favours phot model,0,0
rho,1,47,Favours rho model,1000,1
rho,1,47,No clear preference,0,0
rho,1,48,Favours mel model,0,0
rho,1,48,Favours phot model,0,0
rho,1,48,Favours rho model,1000,1
rho,1,48,No clear preference,0,0
rho,1,49,Favours mel model,0,0
rho,1,49,Favours phot model,0,0
rho,1,49,Favours rho model,1000,1
rho,1,49,No clear preference,0,0
rho,1,50,Favours mel model,0,0
rho,1,50,Favours phot model,0,0
rho,1,50,Favours rho model,1000,1
rho,1,50,No clear preference,0,0
rho,2,2,Favours mel model,58,0.058
rho,2,2,Favours phot model,12,0.012
rho,2,2,Favours rho model,569,0.569
rho,2,2,No clear preference,361,0.361
rho,2,3,Favours mel model,57,0.057
rho,2,3,Favours phot model,4,0.004
rho,2,3,Favours rho model,700,0.7
rho,2,3,No clear preference,239,0.239
rho,2,4,Favours mel model,42,0.042
rho,2,4,Favours phot model,2,0.002
rho,2,4,Favours rho model,784,0.784
rho,2,4,No clear preference,172,0.172
rho,2,5,Favours mel model,30,0.03
rho,2,5,Favours phot model,0,0
rho,2,5,Favours rho model,851,0.851
rho,2,5,No clear preference,119,0.119
rho,2,6,Favours mel model,28,0.028
rho,2,6,Favours phot model,0,0
rho,2,6,Favours rho model,876,0.876
rho,2,6,No clear preference,96,0.096
rho,2,7,Favours mel model,26,0.026
rho,2,7,Favours phot model,0,0
rho,2,7,Favours rho model,911,0.911
rho,2,7,No clear preference,63,0.063
rho,2,8,Favours mel model,20,0.02
rho,2,8,Favours phot model,0,0
rho,2,8,Favours rho model,929,0.929
rho,2,8,No clear preference,51,0.051
rho,2,9,Favours mel model,23,0.023
rho,2,9,Favours phot model,0,0
rho,2,9,Favours rho model,939,0.939
rho,2,9,No clear preference,38,0.038
rho,2,10,Favours mel model,10,0.01
rho,2,10,Favours phot model,0,0
rho,2,10,Favours rho model,960,0.96
rho,2,10,No clear preference,30,0.03
rho,2,11,Favours mel model,10,0.01
rho,2,11,Favours phot model,0,0
rho,2,11,Favours rho model,966,0.966
rho,2,11,No clear preference,24,0.024
rho,2,12,Favours mel model,4,0.004
rho,2,12,Favours phot model,0,0
rho,2,12,Favours rho model,986,0.986
rho,2,12,No clear preference,10,0.01
rho,2,13,Favours mel model,14,0.014
rho,2,13,Favours phot model,0,0
rho,2,13,Favours rho model,975,0.975
rho,2,13,No clear preference,11,0.011
rho,2,14,Favours mel model,15,0.015
rho,2,14,Favours phot model,0,0
rho,2,14,Favours rho model,964,0.964
rho,2,14,No clear preference,21,0.021
rho,2,15,Favours mel model,3,0.003
rho,2,15,Favours phot model,0,0
rho,2,15,Favours rho model,987,0.987
rho,2,15,No clear preference,10,0.01
rho,2,16,Favours mel model,2,0.002
rho,2,16,Favours phot model,0,0
rho,2,16,Favours rho model,992,0.992
rho,2,16,No clear preference,6,0.006
rho,2,17,Favours mel model,3,0.003
rho,2,17,Favours phot model,0,0
rho,2,17,Favours rho model,993,0.993
rho,2,17,No clear preference,4,0.004
rho,2,18,Favours mel model,2,0.002
rho,2,18,Favours phot model,0,0
rho,2,18,Favours rho model,990,0.99
rho,2,18,No clear preference,8,0.008
rho,2,19,Favours mel model,3,0.003
rho,2,19,Favours phot model,0,0
rho,2,19,Favours rho model,989,0.989
rho,2,19,No clear preference,8,0.008
rho,2,20,Favours mel model,1,0.001
rho,2,20,Favours phot model,0,0
rho,2,20,Favours rho model,997,0.997
rho,2,20,No clear preference,2,0.002
rho,2,21,Favours mel model,1,0.001
rho,2,21,Favours phot model,0,0
rho,2,21,Favours rho model,998,0.998
rho,2,21,No clear preference,1,0.001
rho,2,22,Favours mel model,0,0
rho,2,22,Favours phot model,0,0
rho,2,22,Favours rho model,997,0.997
rho,2,22,No clear preference,3,0.003
rho,2,23,Favours mel model,1,0.001
rho,2,23,Favours phot model,0,0
rho,2,23,Favours rho model,997,0.997
rho,2,23,No clear preference,2,0.002
rho,2,24,Favours mel model,0,0
rho,2,24,Favours phot model,0,0
rho,2,24,Favours rho model,998,0.998
rho,2,24,No clear preference,2,0.002
rho,2,25,Favours mel model,2,0.002
rho,2,25,Favours phot model,0,0
rho,2,25,Favours rho model,996,0.996
rho,2,25,No clear preference,2,0.002
rho,2,26,Favours mel model,1,0.001
rho,2,26,Favours phot model,0,0
rho,2,26,Favours rho model,998,0.998
rho,2,26,No clear preference,1,0.001
rho,2,27,Favours mel model,0,0
rho,2,27,Favours phot model,0,0
rho,2,27,Favours rho model,999,0.999
rho,2,27,No clear preference,1,0.001
rho,2,28,Favours mel model,0,0
rho,2,28,Favours phot model,0,0
rho,2,28,Favours rho model,998,0.998
rho,2,28,No clear preference,2,0.002
rho,2,29,Favours mel model,0,0
rho,2,29,Favours phot model,0,0
rho,2,29,Favours rho model,1000,1
rho,2,29,No clear preference,0,0
rho,2,30,Favours mel model,1,0.001
rho,2,30,Favours phot model,0,0
rho,2,30,Favours rho model,999,0.999
rho,2,30,No clear preference,0,0
rho,2,31,Favours mel model,0,0
rho,2,31,Favours phot model,0,0
rho,2,31,Favours rho model,999,0.999
rho,2,31,No clear preference,1,0.001
rho,2,32,Favours mel model,0,0
rho,2,32,Favours phot model,0,0
rho,2,32,Favours rho model,999,0.999
rho,2,32,No clear preference,1,0.001
rho,2,33,Favours mel model,0,0
rho,2,33,Favours phot model,0,0
rho,2,33,Favours rho model,999,0.999
rho,2,33,No clear preference,1,0.001
rho,2,34,Favours mel model,0,0
rho,2,34,Favours phot model,0,0
rho,2,34,Favours rho model,999,0.999
rho,2,34,No clear preference,1,0.001
rho,2,35,Favours mel model,1,0.001
rho,2,35,Favours phot model,0,0
rho,2,35,Favours rho model,999,0.999
rho,2,35,No clear preference,0,0
rho,2,36,Favours mel model,0,0
rho,2,36,Favours phot model,0,0
rho,2,36,Favours rho model,999,0.999
rho,2,36,No clear preference,1,0.001
rho,2,37,Favours mel model,0,0
rho,2,37,Favours phot model,0,0
rho,2,37,Favours rho model,1000,1
rho,2,37,No clear preference,0,0
rho,2,38,Favours mel model,0,0
rho,2,38,Favours phot model,0,0
rho,2,38,Favours rho model,1000,1
rho,2,38,No clear preference,0,0
rho,2,39,Favours mel model,0,0
rho,2,39,Favours phot model,0,0
rho,2,39,Favours rho model,1000,1
rho,2,39,No clear preference,0,0
rho,2,40,Favours mel model,0,0
rho,2,40,Favours phot model,0,0
rho,2,40,Favours rho model,1000,1
rho,2,40,No clear preference,0,0
rho,2,41,Favours mel model,0,0
rho,2,41,Favours phot model,0,0
rho,2,41,Favours rho model,1000,1
rho,2,41,No clear preference,0,0
rho,2,42,Favours mel model,0,0
rho,2,42,Favours phot model,0,0
rho,2,42,Favours rho model,1000,1
rho,2,42,No clear preference,0,0
rho,2,43,Favours mel model,0,0
rho,2,43,Favours phot model,0,0
rho,2,43,Favours rho model,1000,1
rho,2,43,No clear preference,0,0
rho,2,44,Favours mel model,0,0
rho,2,44,Favours phot model,0,0
rho,2,44,Favours rho model,1000,1
rho,2,44,No clear preference,0,0
rho,2,45,Favours mel model,0,0
rho,2,45,Favours phot model,0,0
rho,2,45,Favours rho model,1000,1
rho,2,45,No clear preference,0,0
rho,2,46,Favours mel model,0,0
rho,2,46,Favours phot model,0,0
rho,2,46,Favours rho model,1000,1
rho,2,46,No clear preference,0,0
rho,2,47,Favours mel model,0,0
rho,2,47,Favours phot model,0,0
rho,2,47,Favours rho model,1000,1
rho,2,47,No clear preference,0,0
rho,2,48,Favours mel model,0,0
rho,2,48,Favours phot model,0,0
rho,2,48,Favours rho model,1000,1
rho,2,48,No clear preference,0,0
rho,2,49,Favours mel model,0,0
rho,2,49,Favours phot model,0,0
rho,2,49,Favours rho model,1000,1
rho,2,49,No clear preference,0,0
rho,2,50,Favours mel model,0,0
rho,2,50,Favours phot model,0,0
rho,2,50,Favours rho model,1000,1
rho,2,50,No clear preference,0,0
rho,4,2,Favours mel model,76,0.076
rho,4,2,Favours phot model,38,0.038
rho,4,2,Favours rho model,150,0.15
rho,4,2,No clear preference,736,0.736
rho,4,3,Favours mel model,48,0.04804804804804805
rho,4,3,Favours phot model,32,0.03203203203203203
rho,4,3,Favours rho model,233,0.23323323323323322
rho,4,3,No clear preference,686,0.6866866866866866
rho,4,4,Favours mel model,61,0.061
rho,4,4,Favours phot model,19,0.019
rho,4,4,Favours rho model,322,0.322
rho,4,4,No clear preference,598,0.598
rho,4,5,Favours mel model,82,0.082
rho,4,5,Favours phot model,11,0.011
rho,4,5,Favours rho model,402,0.402
rho,4,5,No clear preference,505,0.505
rho,4,6,Favours mel model,69,0.069
rho,4,6,Favours phot model,10,0.01
rho,4,6,Favours rho model,463,0.463
rho,4,6,No clear preference,458,0.458
rho,4,7,Favours mel model,83,0.083
rho,4,7,Favours phot model,7,0.007
rho,4,7,Favours rho model,503,0.503
rho,4,7,No clear preference,407,0.407
rho,4,8,Favours mel model,79,0.07907907907907907
rho,4,8,Favours phot model,5,0.005005005005005005
rho,4,8,Favours rho model,566,0.5665665665665666
rho,4,8,No clear preference,349,0.34934934934934936
rho,4,9,Favours mel model,85,0.085
rho,4,9,Favours phot model,1,0.001
rho,4,9,Favours rho model,592,0.592
rho,4,9,No clear preference,322,0.322
rho,4,10,Favours mel model,63,0.063
rho,4,10,Favours phot model,2,0.002
rho,4,10,Favours rho model,650,0.65
rho,4,10,No clear preference,285,0.285
rho,4,11,Favours mel model,63,0.063
rho,4,11,Favours phot model,4,0.004
rho,4,11,Favours rho model,681,0.681
rho,4,11,No clear preference,252,0.252
rho,4,12,Favours mel model,57,0.057
rho,4,12,Favours phot model,0,0
rho,4,12,Favours rho model,708,0.708
rho,4,12,No clear preference,235,0.235
rho,4,13,Favours mel model,52,0.052
rho,4,13,Favours phot model,0,0
rho,4,13,Favours rho model,756,0.756
rho,4,13,No clear preference,192,0.192
rho,4,14,Favours mel model,56,0.056
rho,4,14,Favours phot model,0,0
rho,4,14,Favours rho model,773,0.773
rho,4,14,No clear preference,171,0.171
rho,4,15,Favours mel model,51,0.051
rho,4,15,Favours phot model,1,0.001
rho,4,15,Favours rho model,767,0.767
rho,4,15,No clear preference,181,0.181
rho,4,16,Favours mel model,65,0.065
rho,4,16,Favours phot model,0,0
rho,4,16,Favours rho model,768,0.768
rho,4,16,No clear preference,167,0.167
rho,4,17,Favours mel model,38,0.038
rho,4,17,Favours phot model,0,0
rho,4,17,Favours rho model,785,0.785
rho,4,17,No clear preference,177,0.177
rho,4,18,Favours mel model,56,0.056
rho,4,18,Favours phot model,0,0
rho,4,18,Favours rho model,787,0.787
rho,4,18,No clear preference,157,0.157
rho,4,19,Favours mel model,31,0.031
rho,4,19,Favours phot model,0,0
rho,4,19,Favours rho model,843,0.843
rho,4,19,No clear preference,126,0.126
rho,4,20,Favours mel model,36,0.036
rho,4,20,Favours phot model,0,0
rho,4,20,Favours rho model,835,0.835
rho,4,20,No clear preference,129,0.129
rho,4,21,Favours mel model,23,0.023
rho,4,21,Favours phot model,0,0
rho,4,21,Favours rho model,862,0.862
rho,4,21,No clear preference,115,0.115
rho,4,22,Favours mel model,36,0.036
rho,4,22,Favours phot model,0,0
rho,4,22,Favours rho model,837,0.837
rho,4,22,No clear preference,127,0.127
rho,4,23,Favours mel model,40,0.04
rho,4,23,Favours phot model,0,0
rho,4,23,Favours rho model,866,0.866
rho,4,23,No clear preference,94,0.094
rho,4,24,Favours mel model,32,0.032
rho,4,24,Favours phot model,0,0
rho,4,24,Favours rho model,878,0.878
rho,4,24,No clear preference,90,0.09
rho,4,25,Favours mel model,26,0.026
rho,4,25,Favours phot model,0,0
rho,4,25,Favours rho model,893,0.893
rho,4,25,No clear preference,81,0.081
rho,4,26,Favours mel model,33,0.033
rho,4,26,Favours phot model,0,0
rho,4,26,Favours rho model,890,0.89
rho,4,26,No clear preference,77,0.077
rho,4,27,Favours mel model,34,0.034
rho,4,27,Favours phot model,0,0
rho,4,27,Favours rho model,899,0.899
rho,4,27,No clear preference,67,0.067
rho,4,28,Favours mel model,17,0.017
rho,4,28,Favours phot model,0,0
rho,4,28,Favours rho model,916,0.916
rho,4,28,No clear preference,67,0.067
rho,4,29,Favours mel model,26,0.026
rho,4,29,Favours phot model,0,0
rho,4,29,Favours rho model,912,0.912
rho,4,29,No clear preference,62,0.062
rho,4,30,Favours mel model,30,0.03
rho,4,30,Favours phot model,0,0
rho,4,30,Favours rho model,910,0.91
rho,4,30,No clear preference,60,0.06
rho,4,31,Favours mel model,20,0.02
rho,4,31,Favours phot model,0,0
rho,4,31,Favours rho model,926,0.926
rho,4,31,No clear preference,54,0.054
rho,4,32,Favours mel model,24,0.024
rho,4,32,Favours phot model,0,0
rho,4,32,Favours rho model,923,0.923
rho,4,32,No clear preference,53,0.053
rho,4,33,Favours mel model,19,0.019
rho,4,33,Favours phot model,0,0
rho,4,33,Favours rho model,932,0.932
rho,4,33,No clear preference,49,0.049
rho,4,34,Favours mel model,15,0.015
rho,4,34,Favours phot model,0,0
rho,4,34,Favours rho model,947,0.947
rho,4,34,No clear preference,38,0.038
rho,4,35,Favours mel model,24,0.024
rho,4,35,Favours phot model,0,0
rho,4,35,Favours rho model,930,0.93
rho,4,35,No clear preference,46,0.046
rho,4,36,Favours mel model,18,0.018
rho,4,36,Favours phot model,0,0
rho,4,36,Favours rho model,946,0.946
rho,4,36,No clear preference,36,0.036
rho,4,37,Favours mel model,18,0.018
rho,4,37,Favours phot model,0,0
rho,4,37,Favours rho model,951,0.951
rho,4,37,No clear preference,31,0.031
rho,4,38,Favours mel model,29,0.029
rho,4,38,Favours phot model,0,0
rho,4,38,Favours rho model,921,0.921
rho,4,38,No clear preference,50,0.05
rho,4,39,Favours mel model,13,0.013
rho,4,39,Favours phot model,0,0
rho,4,39,Favours rho model,955,0.955
rho,4,39,No clear preference,32,0.032
rho,4,40,Favours mel model,10,0.01
rho,4,40,Favours phot model,0,0
rho,4,40,Favours rho model,943,0.943
rho,4,40,No clear preference,47,0.047
rho,4,41,Favours mel model,13,0.013
rho,4,41,Favours phot model,0,0
rho,4,41,Favours rho model,960,0.96
rho,4,41,No clear preference,27,0.027
rho,4,42,Favours mel model,5,0.005
rho,4,42,Favours phot model,0,0
rho,4,42,Favours rho model,961,0.961
rho,4,42,No clear preference,34,0.034
rho,4,43,Favours mel model,9,0.009
rho,4,43,Favours phot model,0,0
rho,4,43,Favours rho model,958,0.958
rho,4,43,No clear preference,33,0.033
rho,4,44,Favours mel model,20,0.02
rho,4,44,Favours phot model,0,0
rho,4,44,Favours rho model,953,0.953
rho,4,44,No clear preference,27,0.027
rho,4,45,Favours mel model,7,0.007
rho,4,45,Favours phot model,0,0
rho,4,45,Favours rho model,971,0.971
rho,4,45,No clear preference,22,0.022
rho,4,46,Favours mel model,19,0.019
rho,4,46,Favours phot model,0,0
rho,4,46,Favours rho model,956,0.956
rho,4,46,No clear preference,25,0.025
rho,4,47,Favours mel model,8,0.008
rho,4,47,Favours phot model,0,0
rho,4,47,Favours rho model,971,0.971
rho,4,47,No clear preference,21,0.021
rho,4,48,Favours mel model,11,0.011
rho,4,48,Favours phot model,0,0
rho,4,48,Favours rho model,969,0.969
rho,4,48,No clear preference,20,0.02
rho,4,49,Favours mel model,17,0.017
rho,4,49,Favours phot model,0,0
rho,4,49,Favours rho model,966,0.966
rho,4,49,No clear preference,17,0.017
rho,4,50,Favours mel model,6,0.006
rho,4,50,Favours phot model,0,0
rho,4,50,Favours rho model,973,0.973
rho,4,50,No clear preference,21,0.021
rho,6,2,Favours mel model,32,0.032
rho,6,2,Favours phot model,60,0.06
rho,6,2,Favours rho model,27,0.027
rho,6,2,No clear preference,881,0.881
rho,6,3,Favours mel model,44,0.044
rho,6,3,Favours phot model,52,0.052
rho,6,3,Favours rho model,60,0.06
rho,6,3,No clear preference,844,0.844
rho,6,4,Favours mel model,58,0.058
rho,6,4,Favours phot model,38,0.038
rho,6,4,Favours rho model,76,0.076
rho,6,4,No clear preference,828,0.828
rho,6,5,Favours mel model,51,0.051
rho,6,5,Favours phot model,48,0.048
rho,6,5,Favours rho model,111,0.111
rho,6,5,No clear preference,790,0.79
rho,6,6,Favours mel model,61,0.061
rho,6,6,Favours phot model,32,0.032
rho,6,6,Favours rho model,156,0.156
rho,6,6,No clear preference,751,0.751
rho,6,7,Favours mel model,66,0.066
rho,6,7,Favours phot model,21,0.021
rho,6,7,Favours rho model,193,0.193
rho,6,7,No clear preference,720,0.72
rho,6,8,Favours mel model,68,0.06806806806806807
rho,6,8,Favours phot model,26,0.026026026026026026
rho,6,8,Favours rho model,258,0.25825825825825827
rho,6,8,No clear preference,647,0.6476476476476476
rho,6,9,Favours mel model,78,0.078
rho,6,9,Favours phot model,19,0.019
rho,6,9,Favours rho model,292,0.292
rho,6,9,No clear preference,611,0.611
rho,6,10,Favours mel model,61,0.061
rho,6,10,Favours phot model,19,0.019
rho,6,10,Favours rho model,315,0.315
rho,6,10,No clear preference,605,0.605
rho,6,11,Favours mel model,83,0.083
rho,6,11,Favours phot model,13,0.013
rho,6,11,Favours rho model,386,0.386
rho,6,11,No clear preference,518,0.518
rho,6,12,Favours mel model,78,0.078
rho,6,12,Favours phot model,11,0.011
rho,6,12,Favours rho model,367,0.367
rho,6,12,No clear preference,544,0.544
rho,6,13,Favours mel model,75,0.075
rho,6,13,Favours phot model,7,0.007
rho,6,13,Favours rho model,410,0.41
rho,6,13,No clear preference,508,0.508
rho,6,14,Favours mel model,75,0.075
rho,6,14,Favours phot model,9,0.009
rho,6,14,Favours rho model,493,0.493
rho,6,14,No clear preference,423,0.423
rho,6,15,Favours mel model,77,0.077
rho,6,15,Favours phot model,10,0.01
rho,6,15,Favours rho model,482,0.482
rho,6,15,No clear preference,431,0.431
rho,6,16,Favours mel model,61,0.061
rho,6,16,Favours phot model,3,0.003
rho,6,16,Favours rho model,520,0.52
rho,6,16,No clear preference,416,0.416
rho,6,17,Favours mel model,78,0.078
rho,6,17,Favours phot model,4,0.004
rho,6,17,Favours rho model,522,0.522
rho,6,17,No clear preference,396,0.396
rho,6,18,Favours mel model,69,0.069
rho,6,18,Favours phot model,2,0.002
rho,6,18,Favours rho model,576,0.576
rho,6,18,No clear preference,353,0.353
rho,6,19,Favours mel model,65,0.065
rho,6,19,Favours phot model,6,0.006
rho,6,19,Favours rho model,581,0.581
rho,6,19,No clear preference,348,0.348
rho,6,20,Favours mel model,69,0.069
rho,6,20,Favours phot model,1,0.001
rho,6,20,Favours rho model,602,0.602
rho,6,20,No clear preference,328,0.328
rho,6,21,Favours mel model,68,0.068
rho,6,21,Favours phot model,3,0.003
rho,6,21,Favours rho model,603,0.603
rho,6,21,No clear preference,326,0.326
rho,6,22,Favours mel model,56,0.056
rho,6,22,Favours phot model,1,0.001
rho,6,22,Favours rho model,620,0.62
rho,6,22,No clear preference,323,0.323
rho,6,23,Favours mel model,82,0.082
rho,6,23,Favours phot model,3,0.003
rho,6,23,Favours rho model,619,0.619
rho,6,23,No clear preference,296,0.296
rho,6,24,Favours mel model,62,0.062
rho,6,24,Favours phot model,1,0.001
rho,6,24,Favours rho model,641,0.641
rho,6,24,No clear preference,296,0.296
rho,6,25,Favours mel model,70,0.07
rho,6,25,Favours phot model,1,0.001
rho,6,25,Favours rho model,660,0.66
rho,6,25,No clear preference,269,0.269
rho,6,26,Favours mel model,55,0.055
rho,6,26,Favours phot model,1,0.001
rho,6,26,Favours rho model,669,0.669
rho,6,26,No clear preference,275,0.275
rho,6,27,Favours mel model,56,0.056
rho,6,27,Favours phot model,0,0
rho,6,27,Favours rho model,682,0.682
rho,6,27,No clear preference,262,0.262
rho,6,28,Favours mel model,64,0.064
rho,6,28,Favours phot model,2,0.002
